Source,Target,Type,id,label,timeset,weight
138171956193710,217045731754226,Directed,17022,,,1.0
138171956193710,234493310075125,Directed,17023,,,1.0
138171956193710,195238093983809,Directed,17024,,,1.0
138171956193710,567206813361123,Directed,17025,,,1.0
138171956193710,199369220102877,Directed,17026,,,1.0
138171956193710,541899882555527,Directed,17027,,,1.0
138171956193710,235122709860671,Directed,17028,,,1.0
138171956193710,245266402177732,Directed,17029,,,1.0
138171956193710,144727382365576,Directed,17030,,,1.0
138171956193710,506863739349637,Directed,17031,,,1.0
138171956193710,156043684558557,Directed,17032,,,1.0
138171956193710,112621395521436,Directed,17033,,,1.0
138171956193710,307253799397113,Directed,17034,,,1.0
138171956193710,165603333456655,Directed,17035,,,1.0
138171956193710,432250256828716,Directed,17036,,,1.0
138171956193710,204550796244571,Directed,17037,,,1.0
138171956193710,528582947162730,Directed,17038,,,1.0
138171956193710,227654615441,Directed,17039,,,1.0
138171956193710,270577976380974,Directed,17040,,,1.0
138171956193710,267809086671556,Directed,17041,,,1.0
138171956193710,531901563490237,Directed,17042,,,1.0
138171956193710,422238794486810,Directed,17043,,,1.0
138171956193710,395006250513077,Directed,17044,,,1.0
138171956193710,165929753457385,Directed,17045,,,1.0
138171956193710,112836955449317,Directed,17046,,,1.0
138171956193710,286829044706834,Directed,17047,,,1.0
138171956193710,242977235738688,Directed,17048,,,1.0
138171956193710,56777943052,Directed,17049,,,1.0
138171956193710,308707661007,Directed,17050,,,1.0
138171956193710,16328859322,Directed,17051,,,1.0
138171956193710,119579468115251,Directed,17052,,,1.0
138171956193710,38924681853,Directed,17053,,,1.0
138171956193710,22234040933,Directed,17054,,,1.0
138171956193710,43250322129,Directed,17055,,,1.0
138171956193710,183120636086,Directed,17056,,,1.0
138171956193710,8473889271,Directed,17057,,,1.0
138171956193710,361665617436,Directed,17058,,,1.0
138171956193710,127815407250964,Directed,17059,,,1.0
138171956193710,141754421839,Directed,17060,,,1.0
138171956193710,100720630005978,Directed,17061,,,1.0
138171956193710,108449417016,Directed,17062,,,1.0
138171956193710,72100235714,Directed,17063,,,1.0
138171956193710,23869549560,Directed,17064,,,1.0
138171956193710,110349409022524,Directed,17065,,,1.0
138171956193710,318733250426,Directed,17066,,,1.0
138171956193710,140514606039191,Directed,17067,,,1.0
138171956193710,154754691215097,Directed,17068,,,1.0
138171956193710,61213649618,Directed,17069,,,1.0
138171956193710,113667002008491,Directed,17070,,,1.0
138171956193710,198686230002,Directed,17071,,,1.0
138171956193710,20373776304,Directed,17072,,,1.0
138171956193710,15777654462,Directed,17073,,,1.0
138171956193710,287683225711,Directed,17074,,,1.0
138171956193710,57316594028,Directed,17075,,,1.0
138171956193710,10150139154535570,Directed,17076,,,1.0
138171956193710,113530140730,Directed,17077,,,1.0
138171956193710,32653943606,Directed,17078,,,1.0
138171956193710,253590865334,Directed,17079,,,1.0
138171956193710,129411717092006,Directed,17080,,,1.0
138171956193710,312735348762724,Directed,17081,,,1.0
51491238316,157995974213201,Directed,17082,,,1.0
51491238316,243632385677295,Directed,17083,,,1.0
51491238316,122272787800032,Directed,17084,,,1.0
51491238316,190437687666949,Directed,17085,,,1.0
51491238316,475086695836443,Directed,17086,,,1.0
51491238316,309849335755951,Directed,17087,,,1.0
51491238316,115536151869534,Directed,17088,,,1.0
51491238316,21466516537,Directed,17089,,,1.0
51491238316,283048951715725,Directed,17090,,,1.0
51491238316,371120078600,Directed,17091,,,1.0
51491238316,236856329721874,Directed,17092,,,1.0
51491238316,138315759516785,Directed,17093,,,1.0
51491238316,220090704722283,Directed,17094,,,1.0
51491238316,356479139428,Directed,17095,,,1.0
51491238316,112836955449317,Directed,17096,,,1.0
51491238316,34767149008,Directed,17097,,,1.0
51491238316,104720489592134,Directed,17098,,,1.0
51491238316,33851262136,Directed,17099,,,1.0
114325988648006,1500340693610646,Directed,17100,,,1.0
114325988648006,573553349394917,Directed,17101,,,1.0
114325988648006,226781334126969,Directed,17102,,,1.0
114325988648006,568590889850321,Directed,17103,,,1.0
114325988648006,245175782223386,Directed,17104,,,1.0
114325988648006,131132106964054,Directed,17105,,,1.0
114325988648006,173986092799750,Directed,17106,,,1.0
114325988648006,253055251379467,Directed,17107,,,1.0
114325988648006,110639758966172,Directed,17108,,,1.0
114325988648006,704624939548833,Directed,17109,,,1.0
114325988648006,1444320322459405,Directed,17110,,,1.0
114325988648006,394319110634273,Directed,17111,,,1.0
114325988648006,669735763071693,Directed,17112,,,1.0
114325988648006,261518774014039,Directed,17113,,,1.0
114325988648006,108715625908928,Directed,17114,,,1.0
114325988648006,534911713219660,Directed,17115,,,1.0
114325988648006,724208937595795,Directed,17116,,,1.0
114325988648006,30965947094,Directed,17117,,,1.0
114325988648006,508236892519762,Directed,17118,,,1.0
114325988648006,266099483438656,Directed,17119,,,1.0
114325988648006,115487951844022,Directed,17120,,,1.0
114325988648006,101473799954779,Directed,17121,,,1.0
114325988648006,457934517637126,Directed,17122,,,1.0
114325988648006,309133815849921,Directed,17123,,,1.0
114325988648006,140366126034883,Directed,17124,,,1.0
114325988648006,195914850440307,Directed,17125,,,1.0
114325988648006,417471971662642,Directed,17126,,,1.0
114325988648006,135097016593779,Directed,17127,,,1.0
114325988648006,357490153360,Directed,17128,,,1.0
114325988648006,1416083275315388,Directed,17129,,,1.0
114325988648006,260819157288541,Directed,17130,,,1.0
114325988648006,202896973076667,Directed,17131,,,1.0
114325988648006,213280342132504,Directed,17132,,,1.0
114325988648006,31429739961,Directed,17133,,,1.0
114325988648006,169122809765429,Directed,17134,,,1.0
114325988648006,103811949649601,Directed,17135,,,1.0
114325988648006,253590865334,Directed,17136,,,1.0
114325988648006,105496182898573,Directed,17137,,,1.0
114325988648006,283048951715725,Directed,17138,,,1.0
114325988648006,127128043964568,Directed,17139,,,1.0
114325988648006,114772528561501,Directed,17140,,,1.0
114325988648006,111205048906987,Directed,17141,,,1.0
114325988648006,271546362860675,Directed,17142,,,1.0
114325988648006,170742009650753,Directed,17143,,,1.0
114325988648006,104164719620229,Directed,17144,,,1.0
114325988648006,112836955449317,Directed,17145,,,1.0
114325988648006,136659463030729,Directed,17146,,,1.0
114325988648006,34767149008,Directed,17147,,,1.0
114325988648006,61213649618,Directed,17148,,,1.0
114325988648006,205071226189551,Directed,17149,,,1.0
209427839068733,127128043964568,Directed,17150,,,1.0
209427839068733,122295380698,Directed,17151,,,1.0
209427839068733,23200868598,Directed,17152,,,1.0
209427839068733,180933322934,Directed,17153,,,1.0
209427839068733,182797067691,Directed,17154,,,1.0
209427839068733,179613608069,Directed,17155,,,1.0
209427839068733,181790919058,Directed,17156,,,1.0
209427839068733,183591846909,Directed,17157,,,1.0
209427839068733,193890473648,Directed,17158,,,1.0
209427839068733,215497433676,Directed,17159,,,1.0
209427839068733,195923199514,Directed,17160,,,1.0
209427839068733,155022607885837,Directed,17161,,,1.0
209427839068733,212475157666,Directed,17162,,,1.0
155022607885837,127128043964568,Directed,17163,,,1.0
155022607885837,179918703239,Directed,17164,,,1.0
155022607885837,122295380698,Directed,17165,,,1.0
155022607885837,23200868598,Directed,17166,,,1.0
155022607885837,209427839068733,Directed,17167,,,1.0
155022607885837,180933322934,Directed,17168,,,1.0
155022607885837,182797067691,Directed,17169,,,1.0
155022607885837,183591846909,Directed,17170,,,1.0
155022607885837,195923199514,Directed,17171,,,1.0
155022607885837,215497433676,Directed,17172,,,1.0
155022607885837,212475157666,Directed,17173,,,1.0
155022607885837,193890473648,Directed,17174,,,1.0
155022607885837,181790919058,Directed,17175,,,1.0
155022607885837,179613608069,Directed,17176,,,1.0
179918703239,127128043964568,Directed,17177,,,1.0
179918703239,23200868598,Directed,17178,,,1.0
179918703239,209427839068733,Directed,17179,,,1.0
179918703239,155022607885837,Directed,17180,,,1.0
179918703239,181790919058,Directed,17181,,,1.0
179918703239,212475157666,Directed,17182,,,1.0
179918703239,193890473648,Directed,17183,,,1.0
179918703239,179613608069,Directed,17184,,,1.0
179918703239,215497433676,Directed,17185,,,1.0
179918703239,182797067691,Directed,17186,,,1.0
179918703239,183591846909,Directed,17187,,,1.0
179918703239,180933322934,Directed,17188,,,1.0
179918703239,195923199514,Directed,17189,,,1.0
182797067691,127128043964568,Directed,17190,,,1.0
182797067691,23200868598,Directed,17191,,,1.0
182797067691,209427839068733,Directed,17192,,,1.0
182797067691,155022607885837,Directed,17193,,,1.0
182797067691,181790919058,Directed,17194,,,1.0
182797067691,212475157666,Directed,17195,,,1.0
182797067691,193890473648,Directed,17196,,,1.0
182797067691,179613608069,Directed,17197,,,1.0
182797067691,215497433676,Directed,17198,,,1.0
182797067691,183591846909,Directed,17199,,,1.0
182797067691,180933322934,Directed,17200,,,1.0
182797067691,179918703239,Directed,17201,,,1.0
182797067691,195923199514,Directed,17202,,,1.0
122295380698,34767149008,Directed,17203,,,1.0
122295380698,195923199514,Directed,17204,,,1.0
212475157666,34767149008,Directed,17205,,,1.0
212475157666,127128043964568,Directed,17206,,,1.0
212475157666,23200868598,Directed,17207,,,1.0
212475157666,209427839068733,Directed,17208,,,1.0
212475157666,155022607885837,Directed,17209,,,1.0
212475157666,215497433676,Directed,17210,,,1.0
212475157666,182797067691,Directed,17211,,,1.0
212475157666,183591846909,Directed,17212,,,1.0
212475157666,180933322934,Directed,17213,,,1.0
212475157666,179918703239,Directed,17214,,,1.0
212475157666,193890473648,Directed,17215,,,1.0
212475157666,181790919058,Directed,17216,,,1.0
212475157666,179613608069,Directed,17217,,,1.0
212475157666,195923199514,Directed,17218,,,1.0
181790919058,127128043964568,Directed,17219,,,1.0
181790919058,23200868598,Directed,17220,,,1.0
181790919058,209427839068733,Directed,17221,,,1.0
181790919058,155022607885837,Directed,17222,,,1.0
181790919058,215497433676,Directed,17223,,,1.0
181790919058,182797067691,Directed,17224,,,1.0
181790919058,183591846909,Directed,17225,,,1.0
181790919058,180933322934,Directed,17226,,,1.0
181790919058,179918703239,Directed,17227,,,1.0
181790919058,193890473648,Directed,17228,,,1.0
181790919058,179613608069,Directed,17229,,,1.0
181790919058,212475157666,Directed,17230,,,1.0
181790919058,195923199514,Directed,17231,,,1.0
193890473648,127128043964568,Directed,17232,,,1.0
193890473648,23200868598,Directed,17233,,,1.0
193890473648,209427839068733,Directed,17234,,,1.0
193890473648,155022607885837,Directed,17235,,,1.0
193890473648,215497433676,Directed,17236,,,1.0
193890473648,182797067691,Directed,17237,,,1.0
193890473648,183591846909,Directed,17238,,,1.0
193890473648,180933322934,Directed,17239,,,1.0
193890473648,179918703239,Directed,17240,,,1.0
193890473648,181790919058,Directed,17241,,,1.0
193890473648,179613608069,Directed,17242,,,1.0
193890473648,212475157666,Directed,17243,,,1.0
193890473648,195923199514,Directed,17244,,,1.0
180933322934,127128043964568,Directed,17245,,,1.0
180933322934,23200868598,Directed,17246,,,1.0
180933322934,209427839068733,Directed,17247,,,1.0
180933322934,181790919058,Directed,17248,,,1.0
180933322934,212475157666,Directed,17249,,,1.0
180933322934,193890473648,Directed,17250,,,1.0
180933322934,179613608069,Directed,17251,,,1.0
180933322934,215497433676,Directed,17252,,,1.0
180933322934,182797067691,Directed,17253,,,1.0
180933322934,183591846909,Directed,17254,,,1.0
180933322934,179918703239,Directed,17255,,,1.0
180933322934,195923199514,Directed,17256,,,1.0
215497433676,127128043964568,Directed,17257,,,1.0
215497433676,122295380698,Directed,17258,,,1.0
215497433676,23200868598,Directed,17259,,,1.0
215497433676,209427839068733,Directed,17260,,,1.0
215497433676,155022607885837,Directed,17261,,,1.0
215497433676,181790919058,Directed,17262,,,1.0
215497433676,212475157666,Directed,17263,,,1.0
215497433676,193890473648,Directed,17264,,,1.0
215497433676,179613608069,Directed,17265,,,1.0
215497433676,182797067691,Directed,17266,,,1.0
215497433676,183591846909,Directed,17267,,,1.0
215497433676,180933322934,Directed,17268,,,1.0
215497433676,179918703239,Directed,17269,,,1.0
215497433676,195923199514,Directed,17270,,,1.0
179613608069,127128043964568,Directed,17271,,,1.0
179613608069,23200868598,Directed,17272,,,1.0
179613608069,209427839068733,Directed,17273,,,1.0
179613608069,155022607885837,Directed,17274,,,1.0
179613608069,215497433676,Directed,17275,,,1.0
179613608069,182797067691,Directed,17276,,,1.0
179613608069,183591846909,Directed,17277,,,1.0
179613608069,180933322934,Directed,17278,,,1.0
179613608069,179918703239,Directed,17279,,,1.0
179613608069,193890473648,Directed,17280,,,1.0
179613608069,181790919058,Directed,17281,,,1.0
179613608069,212475157666,Directed,17282,,,1.0
179613608069,195923199514,Directed,17283,,,1.0
183591846909,127128043964568,Directed,17284,,,1.0
183591846909,23200868598,Directed,17285,,,1.0
183591846909,209427839068733,Directed,17286,,,1.0
183591846909,155022607885837,Directed,17287,,,1.0
183591846909,181790919058,Directed,17288,,,1.0
183591846909,212475157666,Directed,17289,,,1.0
183591846909,193890473648,Directed,17290,,,1.0
183591846909,179613608069,Directed,17291,,,1.0
183591846909,215497433676,Directed,17292,,,1.0
183591846909,182797067691,Directed,17293,,,1.0
183591846909,180933322934,Directed,17294,,,1.0
183591846909,179918703239,Directed,17295,,,1.0
183591846909,195923199514,Directed,17296,,,1.0
38086600355,226130625557,Directed,17297,,,1.0
125696091498,195035507335757,Directed,17298,,,1.0
154602281261839,924214637636430,Directed,17299,,,1.0
246407042202698,135903749818038,Directed,17300,,,1.0
246407042202698,291981867486977,Directed,17301,,,1.0
246407042202698,112836955449317,Directed,17302,,,1.0
246407042202698,208966514625,Directed,17303,,,1.0
246407042202698,181200461932644,Directed,17304,,,1.0
246407042202698,126545974046623,Directed,17305,,,1.0
246407042202698,357471934375146,Directed,17306,,,1.0
246407042202698,80303969429,Directed,17307,,,1.0
246407042202698,159411297001,Directed,17308,,,1.0
246407042202698,924214637636430,Directed,17309,,,1.0
246407042202698,205879976105633,Directed,17310,,,1.0
246407042202698,205095032857458,Directed,17311,,,1.0
246407042202698,34767149008,Directed,17312,,,1.0
80303969429,136086673179064,Directed,17313,,,1.0
80303969429,176649959135045,Directed,17314,,,1.0
80303969429,131104023700342,Directed,17315,,,1.0
80303969429,122272787800032,Directed,17316,,,1.0
80303969429,125040634304653,Directed,17317,,,1.0
80303969429,127128043964568,Directed,17318,,,1.0
80303969429,216273495137304,Directed,17319,,,1.0
80303969429,34767149008,Directed,17320,,,1.0
1606633089574730,453962108066974,Directed,17321,,,1.0
1606633089574730,147177015442032,Directed,17322,,,1.0
1606633089574730,1408474549421296,Directed,17323,,,1.0
1606633089574730,136659463030729,Directed,17324,,,1.0
1606633089574730,577811938978337,Directed,17325,,,1.0
1606633089574730,157219520977884,Directed,17326,,,1.0
1606633089574730,96599902887,Directed,17327,,,1.0
1606633089574730,178780105279,Directed,17328,,,1.0
1606633089574730,8039493705,Directed,17329,,,1.0
1606633089574730,54013055680,Directed,17330,,,1.0
1606633089574730,924214637636430,Directed,17331,,,1.0
1606633089574730,226380994085115,Directed,17332,,,1.0
1606633089574730,110767978989316,Directed,17333,,,1.0
1606633089574730,182418898478863,Directed,17334,,,1.0
1606633089574730,291981867486977,Directed,17335,,,1.0
1606633089574730,159411297001,Directed,17336,,,1.0
1606633089574730,61213649618,Directed,17337,,,1.0
1606633089574730,51491238316,Directed,17338,,,1.0
1606633089574730,205879976105633,Directed,17339,,,1.0
1606633089574730,1404150473144190,Directed,17340,,,1.0
1606633089574730,205095032857458,Directed,17341,,,1.0
1606633089574730,203354723030667,Directed,17342,,,1.0
1606633089574730,155636824499047,Directed,17343,,,1.0
1606633089574730,195035507335757,Directed,17344,,,1.0
1606633089574730,201129003265118,Directed,17345,,,1.0
1606633089574730,208966514625,Directed,17346,,,1.0
1606633089574730,241867085852973,Directed,17347,,,1.0
1606633089574730,181200461932644,Directed,17348,,,1.0
1606633089574730,127128043964568,Directed,17349,,,1.0
1606633089574730,165878254250,Directed,17350,,,1.0
1606633089574730,126545974046623,Directed,17351,,,1.0
1606633089574730,288469724526795,Directed,17352,,,1.0
1606633089574730,34767149008,Directed,17353,,,1.0
1606633089574730,103418533031555,Directed,17354,,,1.0
449881680467,1404150473144190,Directed,17355,,,1.0
449881680467,112836955449317,Directed,17356,,,1.0
449881680467,309849335755951,Directed,17357,,,1.0
449881680467,175457055829249,Directed,17358,,,1.0
449881680467,110639758966172,Directed,17359,,,1.0
449881680467,217922684955583,Directed,17360,,,1.0
449881680467,136659463030729,Directed,17361,,,1.0
449881680467,34767149008,Directed,17362,,,1.0
449881680467,283048951715725,Directed,17363,,,1.0
449881680467,51491238316,Directed,17364,,,1.0
449881680467,96599902887,Directed,17365,,,1.0
428018557226429,136659463030729,Directed,17366,,,1.0
428018557226429,34767149008,Directed,17367,,,1.0
428018557226429,203354723030667,Directed,17368,,,1.0
428018557226429,155636824499047,Directed,17369,,,1.0
428018557226429,174750465922802,Directed,17370,,,1.0
428018557226429,411891332219914,Directed,17371,,,1.0
428018557226429,236856329721874,Directed,17372,,,1.0
428018557226429,80303969429,Directed,17373,,,1.0
428018557226429,112836955449317,Directed,17374,,,1.0
428018557226429,283048951715725,Directed,17375,,,1.0
428018557226429,205879976105633,Directed,17376,,,1.0
438399026184363,295567597245424,Directed,17377,,,1.0
438399026184363,34767149008,Directed,17378,,,1.0
438399026184363,220298954777755,Directed,17379,,,1.0
438399026184363,114325988648006,Directed,17380,,,1.0
438399026184363,226380994085115,Directed,17381,,,1.0
438399026184363,314118331960700,Directed,17382,,,1.0
438399026184363,291981867486977,Directed,17383,,,1.0
438399026184363,125874504101787,Directed,17384,,,1.0
438399026184363,174750465922802,Directed,17385,,,1.0
438399026184363,127128043964568,Directed,17386,,,1.0
438399026184363,203999956301716,Directed,17387,,,1.0
438399026184363,126545974046623,Directed,17388,,,1.0
438399026184363,99158093147,Directed,17389,,,1.0
438399026184363,182418898478863,Directed,17390,,,1.0
438399026184363,205095032857458,Directed,17391,,,1.0
438399026184363,110639758966172,Directed,17392,,,1.0
438399026184363,181200461932644,Directed,17393,,,1.0
438399026184363,80303969429,Directed,17394,,,1.0
438399026184363,61213649618,Directed,17395,,,1.0
438399026184363,165878254250,Directed,17396,,,1.0
438399026184363,51491238316,Directed,17397,,,1.0
438399026184363,226130625557,Directed,17398,,,1.0
438399026184363,110767978989316,Directed,17399,,,1.0
291981867486977,126533127390327,Directed,17400,,,1.0
291981867486977,283048951715725,Directed,17401,,,1.0
291981867486977,112836955449317,Directed,17402,,,1.0
291981867486977,195914850440307,Directed,17403,,,1.0
291981867486977,323626813995,Directed,17404,,,1.0
291981867486977,23402039579,Directed,17405,,,1.0
291981867486977,14856729724,Directed,17406,,,1.0
291981867486977,118883634811868,Directed,17407,,,1.0
291981867486977,8475346841,Directed,17408,,,1.0
291981867486977,34767149008,Directed,17409,,,1.0
291981867486977,114998944652,Directed,17410,,,1.0
291981867486977,20531316728,Directed,17411,,,1.0
291981867486977,110349409022524,Directed,17412,,,1.0
291981867486977,361270405805,Directed,17413,,,1.0
291981867486977,106838662686497,Directed,17414,,,1.0
135299372719,159158590886384,Directed,17415,,,1.0
135299372719,136659463030729,Directed,17416,,,1.0
135299372719,1408474549421296,Directed,17417,,,1.0
135299372719,138315759516785,Directed,17418,,,1.0
135299372719,283048951715725,Directed,17419,,,1.0
135299372719,112836955449317,Directed,17420,,,1.0
135299372719,34767149008,Directed,17421,,,1.0
135299372719,395452157148133,Directed,17422,,,1.0
135299372719,38086600355,Directed,17423,,,1.0
135299372719,144550658961994,Directed,17424,,,1.0
135299372719,417047358383778,Directed,17425,,,1.0
135299372719,196247840517944,Directed,17426,,,1.0
135299372719,598497313498421,Directed,17427,,,1.0
135299372719,159411297001,Directed,17428,,,1.0
135299372719,127128043964568,Directed,17429,,,1.0
135299372719,105090206230520,Directed,17430,,,1.0
135299372719,61213649618,Directed,17431,,,1.0
135299372719,150458721659574,Directed,17432,,,1.0
135299372719,241867085852973,Directed,17433,,,1.0
135299372719,99158093147,Directed,17434,,,1.0
135299372719,203999956301716,Directed,17435,,,1.0
135299372719,314118331960700,Directed,17436,,,1.0
135299372719,181200461932644,Directed,17437,,,1.0
135299372719,110767978989316,Directed,17438,,,1.0
135299372719,291981867486977,Directed,17439,,,1.0
135299372719,226380994085115,Directed,17440,,,1.0
135299372719,226130625557,Directed,17441,,,1.0
135299372719,131104023700342,Directed,17442,,,1.0
135299372719,208966514625,Directed,17443,,,1.0
135299372719,80303969429,Directed,17444,,,1.0
135299372719,51491238316,Directed,17445,,,1.0
135299372719,205879976105633,Directed,17446,,,1.0
135299372719,182418898478863,Directed,17447,,,1.0
135299372719,413140332035866,Directed,17448,,,1.0
110767978989316,135299372719,Directed,17449,,,1.0
110767978989316,182418898478863,Directed,17450,,,1.0
110767978989316,112836955449317,Directed,17451,,,1.0
110767978989316,283048951715725,Directed,17452,,,1.0
110767978989316,417047358383778,Directed,17453,,,1.0
110767978989316,34767149008,Directed,17454,,,1.0
126545974046623,1408474549421296,Directed,17455,,,1.0
126545974046623,457934517637126,Directed,17456,,,1.0
126545974046623,181200461932644,Directed,17457,,,1.0
126545974046623,155636824499047,Directed,17458,,,1.0
126545974046623,136659463030729,Directed,17459,,,1.0
126545974046623,34767149008,Directed,17460,,,1.0
126545974046623,924214637636430,Directed,17461,,,1.0
126545974046623,107610032601862,Directed,17462,,,1.0
126545974046623,103418533031555,Directed,17463,,,1.0
126545974046623,159158590886384,Directed,17464,,,1.0
126545974046623,208966514625,Directed,17465,,,1.0
126545974046623,205095032857458,Directed,17466,,,1.0
126545974046623,203999956301716,Directed,17467,,,1.0
126545974046623,314118331960700,Directed,17468,,,1.0
126545974046623,126545974046623,Directed,17469,,,1.0
126545974046623,179387442263186,Directed,17470,,,1.0
126545974046623,577811938978337,Directed,17471,,,1.0
126545974046623,283048951715725,Directed,17472,,,1.0
126545974046623,108887129170883,Directed,17473,,,1.0
126545974046623,112836955449317,Directed,17474,,,1.0
182418898478863,226380994085115,Directed,17475,,,1.0
182418898478863,205879976105633,Directed,17476,,,1.0
182418898478863,110767978989316,Directed,17477,,,1.0
182418898478863,236856329721874,Directed,17478,,,1.0
182418898478863,61213649618,Directed,17479,,,1.0
182418898478863,51491238316,Directed,17480,,,1.0
182418898478863,34767149008,Directed,17481,,,1.0
182418898478863,417471971662642,Directed,17482,,,1.0
182418898478863,283048951715725,Directed,17483,,,1.0
205879976105633,159411297001,Directed,17484,,,1.0
205879976105633,246407042202698,Directed,17485,,,1.0
205879976105633,1500340693610646,Directed,17486,,,1.0
205879976105633,1408474549421296,Directed,17487,,,1.0
205879976105633,425425190912249,Directed,17488,,,1.0
205879976105633,99158093147,Directed,17489,,,1.0
205879976105633,682465328448639,Directed,17490,,,1.0
205879976105633,226380994085115,Directed,17491,,,1.0
205879976105633,80303969429,Directed,17492,,,1.0
205879976105633,236856329721874,Directed,17493,,,1.0
205879976105633,208966514625,Directed,17494,,,1.0
205879976105633,205095032857458,Directed,17495,,,1.0
205879976105633,682533325200235,Directed,17496,,,1.0
205879976105633,1597670350454755,Directed,17497,,,1.0
205879976105633,195035507335757,Directed,17498,,,1.0
205879976105633,51491238316,Directed,17499,,,1.0
205879976105633,181200461932644,Directed,17500,,,1.0
205879976105633,261518774014039,Directed,17501,,,1.0
205879976105633,127128043964568,Directed,17502,,,1.0
205879976105633,61213649618,Directed,17503,,,1.0
205879976105633,126545974046623,Directed,17504,,,1.0
205879976105633,457934517637126,Directed,17505,,,1.0
205879976105633,136659463030729,Directed,17506,,,1.0
205879976105633,411891332219914,Directed,17507,,,1.0
205879976105633,33851262136,Directed,17508,,,1.0
205879976105633,252862098066707,Directed,17509,,,1.0
205879976105633,34767149008,Directed,17510,,,1.0
205879976105633,428018557226429,Directed,17511,,,1.0
205879976105633,121719127903312,Directed,17512,,,1.0
205879976105633,283048951715725,Directed,17513,,,1.0
205879976105633,112836955449317,Directed,17514,,,1.0
159411297001,61213649618,Directed,17515,,,1.0
159411297001,119677581444554,Directed,17516,,,1.0
159411297001,260833087368590,Directed,17517,,,1.0
159411297001,205095032857458,Directed,17518,,,1.0
159411297001,187914784611009,Directed,17519,,,1.0
159411297001,283048951715725,Directed,17520,,,1.0
159411297001,121675456877,Directed,17521,,,1.0
159411297001,136659463030729,Directed,17522,,,1.0
159411297001,229403930403415,Directed,17523,,,1.0
159411297001,153393428030628,Directed,17524,,,1.0
159411297001,185297444827402,Directed,17525,,,1.0
159411297001,112836955449317,Directed,17526,,,1.0
159411297001,104164719620229,Directed,17527,,,1.0
159411297001,186127108073632,Directed,17528,,,1.0
159411297001,34767149008,Directed,17529,,,1.0
776124482466999,147263715456655,Directed,17530,,,1.0
776124482466999,208966514625,Directed,17531,,,1.0
776124482466999,693937443966640,Directed,17532,,,1.0
772596976180472,7746841478,Directed,17533,,,1.0
772596976180472,155988631079054,Directed,17534,,,1.0
772596976180472,127336447321880,Directed,17535,,,1.0
772596976180472,122629161084065,Directed,17536,,,1.0
772596976180472,111658075531636,Directed,17537,,,1.0
1042302439129553,504000823023656,Directed,17538,,,1.0
1042302439129553,715559965197491,Directed,17539,,,1.0
1042302439129553,208966514625,Directed,17540,,,1.0
715559965197491,504000823023656,Directed,17541,,,1.0
715559965197491,208966514625,Directed,17542,,,1.0
715559965197491,1042302439129553,Directed,17543,,,1.0
715559965197491,314118331960700,Directed,17544,,,1.0
715559965197491,51491238316,Directed,17545,,,1.0
715559965197491,193077077382215,Directed,17546,,,1.0
715559965197491,179496162109462,Directed,17547,,,1.0
715559965197491,181200461932644,Directed,17548,,,1.0
715559965197491,152322578117008,Directed,17549,,,1.0
715559965197491,515877081882297,Directed,17550,,,1.0
113005665400371,123839010988400,Directed,17551,,,1.0
113005665400371,54013055680,Directed,17552,,,1.0
113005665400371,112836955449317,Directed,17553,,,1.0
113005665400371,34767149008,Directed,17554,,,1.0
113005665400371,374809010319,Directed,17555,,,1.0
113005665400371,105930651606,Directed,17556,,,1.0
113005665400371,42603376541,Directed,17557,,,1.0
113005665400371,208966514625,Directed,17558,,,1.0
456449271032302,1573815076234337,Directed,17559,,,1.0
456449271032302,322981824394,Directed,17560,,,1.0
246955782052840,30911162508,Directed,17561,,,1.0
246955782052840,208966514625,Directed,17562,,,1.0
1514452732110406,456449271032302,Directed,17563,,,1.0
1514452732110406,398657826826077,Directed,17564,,,1.0
1514452732110406,281202358739183,Directed,17565,,,1.0
1514452732110406,638458446187265,Directed,17566,,,1.0
1514452732110406,112836955449317,Directed,17567,,,1.0
1514452732110406,34767149008,Directed,17568,,,1.0
1514452732110406,208966514625,Directed,17569,,,1.0
515877081882297,776124482466999,Directed,17570,,,1.0
515877081882297,208966514625,Directed,17571,,,1.0
515877081882297,1514452732110406,Directed,17572,,,1.0
515877081882297,715559965197491,Directed,17573,,,1.0
515877081882297,34767149008,Directed,17574,,,1.0
515877081882297,141372369372364,Directed,17575,,,1.0
515877081882297,285308981483074,Directed,17576,,,1.0
398657826826077,225473697480565,Directed,17577,,,1.0
398657826826077,23402039579,Directed,17578,,,1.0
398657826826077,5830082681,Directed,17579,,,1.0
398657826826077,283048951715725,Directed,17580,,,1.0
398657826826077,208966514625,Directed,17581,,,1.0
398657826826077,425425190912249,Directed,17582,,,1.0
398657826826077,266236683425193,Directed,17583,,,1.0
398657826826077,123839010988400,Directed,17584,,,1.0
398657826826077,34767149008,Directed,17585,,,1.0
398657826826077,590403827684920,Directed,17586,,,1.0
398657826826077,125024854112,Directed,17587,,,1.0
398657826826077,322981824394,Directed,17588,,,1.0
398657826826077,165311973035,Directed,17589,,,1.0
398657826826077,110567552295553,Directed,17590,,,1.0
398657826826077,325213235332,Directed,17591,,,1.0
398657826826077,181832185182705,Directed,17592,,,1.0
398657826826077,135292826521836,Directed,17593,,,1.0
110639758966172,165878254250,Directed,17594,,,1.0
110639758966172,61213649618,Directed,17595,,,1.0
