id,label,timeset,fan_count,category,username,users_can_post,link,post_activity,talking_about_count
61213649618,Tecnológico de Monterrey Campus Guadalajara,,116486,University,TecCampusGDL,yes,https://www.facebook.com/TecCampusGDL/,0.25,6239
195923199514,Tec de Monterrey Campus Aguascalientes,,7760,Education,TecCampusAGS,yes,https://www.facebook.com/TecCampusAGS/,0.06,310
226130625557,Tec de Monterrey Campus San Luis,,12022,University,itesm.slp,yes,https://www.facebook.com/itesm.slp/,0.16,1593
1500340693610646,Tec Review Web,,8763,Magazine,tecreview,yes,https://www.facebook.com/tecreview/,0.42,1320
1781133445452041,"Ingeniero Mecánico Administrador TEC de Monterrey, Guadalajara",,128,School,IMATecCampusGDL,yes,https://www.facebook.com/IMATecCampusGDL/,0.01,31
924214637636430,"Tecnológico de Monterrey, Campus Chiapas",,3973,Education,tecnologicodemonterreyChiapas,yes,https://www.facebook.com/tecnologicodemonterreyChiapas/,0.11,133
208966514625,Tecnológico de Monterrey en Toluca,,14368,Education,TecdeMtyToluca,yes,https://www.facebook.com/TecdeMtyToluca/,0.1,1100
136659463030729,Sistema Nacional de Comunicación del Tecnológico de Monterrey,,6744,University,TecnologicodeMonterreyNews,yes,https://www.facebook.com/TecnologicodeMonterreyNews/,0.05,30
961765523901217,Festival de la Cultura y las Artes del Tecnológico de Monterrey,,136,Education,FestivalDeLaCulturaYLasArtesTec,yes,https://www.facebook.com/FestivalDeLaCulturaYLasArtesTec/,0.01,11
458456357677041,PROTRASH,,1763,Community Organization,PROtrash.co,no,https://www.facebook.com/PROtrash.co/,0.04,22
160968200582928,Borregos GDL,,817,School Sports Team,BorregosGDL,yes,https://www.facebook.com/BorregosGDL/,0.02,35
119674301521593,Tochito y Americano en imagen,,6316,Camera/Photo,TochitoEnImagen,yes,https://www.facebook.com/TochitoEnImagen/,0.03,498
115103408384,El Informador,,855673,Media/News/Publishing,elinformador,yes,https://www.facebook.com/elinformador/,1.28,48231
573553349394917,Yanic Gentry Sailing,,1760,Athlete,yanicgentrysailing,yes,https://www.facebook.com/yanicgentrysailing/,0.02,10
229696957077165,Prepa Tec Colima,,4288,Education,PrepaTecCOL,no,https://www.facebook.com/PrepaTecCOL/,0.02,54
682465328448639,Escuela de Gobierno y Transformación Pública,,14033,Education,EGobiernoyTP,no,https://www.facebook.com/EGobiernoyTP/,0.09,317
99158093147,Tec de Monterrey Campus Morelia,,29064,University,TecdeMonterreyMorelia,yes,https://www.facebook.com/TecdeMonterreyMorelia/,0.1,1083
205095032857458,"Tecnológico de Monterrey, Campus Ciudad de México",,35130,Education,TecCCM,yes,https://www.facebook.com/TecCCM/,0.12,2014
61506671531,Siddhartha,,356043,Musician/Band,siddharthamusica,yes,https://www.facebook.com/siddharthamusica/,0.04,17250
131132106964054,Caloncho,,189473,Musician/Band,calonchomusic,yes,https://www.facebook.com/calonchomusic/,0.14,21013
1444320322459405,Dr. Mario Adrián Flores,,1357,Public Figure,DrMarioAdrianFlores,yes,https://www.facebook.com/DrMarioAdrianFlores/,0.02,23
534911713219660,Yo por México,,4834,Non-Profit Organization,yoxmexico,yes,https://www.facebook.com/yoxmexico/,0.0,5
567206813361123,Grupos Estudiantiles Tec Guadalajara,,1247,Community,manzanitoge,yes,https://www.facebook.com/manzanitoge/,0.09,141
394319110634273,Biblioteca Itesm Campus Gda,,2054,Library,biblioitesmgda,yes,https://www.facebook.com/biblioitesmgda/,0.1,18
283048951715725,Salvador Alva,,19189,Public Figure,SalvadorAlvaGomez,yes,https://www.facebook.com/SalvadorAlvaGomez/,0.01,386
528582947162730,"Consejo Estudiantil, Tec Campus Guadalajara",,1354,Organization,ConsejoTecGdl,yes,https://www.facebook.com/ConsejoTecGdl/,0.0,0
543106212368728,Encuentro por México,,1828,Community,EncuentroPorMexico,yes,https://www.facebook.com/EncuentroPorMexico/,0.0,0
241867085852973,Tecnológico de Monterrey Campus Chihuahua,,9449,Education,tecdemtychih,no,https://www.facebook.com/tecdemtychih/,0.09,640
34767149008,Tecnológico de Monterrey,,628050,University,TecdeMonterrey,yes,https://www.facebook.com/TecdeMonterrey/,0.05,14819
24961338115,The Boston Consulting Group (BCG),,281234,Consulting/Business Service,TheBostonConsultingGroup,no,https://www.facebook.com/TheBostonConsultingGroup/,0.04,35856
1416083275315388,"Lic. en Diseño Industrial TEC de Monterrey, Guadalajara",,645,School,DisenoIndustrialTECGuadalajara,yes,https://www.facebook.com/DisenoIndustrialTECGuadalajara/,0.0,0
165878254250,Tecnologico de Monterrey Campus Querétaro,,30472,University,campusqueretaro,yes,https://www.facebook.com/campusqueretaro/,0.45,15701
226380994085115,Tecnológico de Monterrey Campus León,,14498,University,Tec.campusleon,yes,https://www.facebook.com/Tec.campusleon/,0.15,455
203999956301716,"Tecnológico de Monterrey, Campus Sinaloa",,10413,Education,TecCampusSIN,yes,https://www.facebook.com/TecCampusSIN/,0.16,284
309133815849921,Medicina - Tec Campus GDL,,1316,University,MedicinaTecCampusGdl,yes,https://www.facebook.com/MedicinaTecCampusGdl/,0.01,3
270577976380974,Prepa Tec Guadalajara,,7440,Education,PrepaTecGDL,yes,https://www.facebook.com/PrepaTecGDL/,0.04,507
380994871968780,Cumbre Empresarial 2012,,173,Community,CumbreEmpresarial2012,yes,https://www.facebook.com/CumbreEmpresarial2012/,0.0,0
349031161842570,Congreso LED Guadalajara,,584,Community,congresoled,yes,https://www.facebook.com/congresoled/,0.0,146
153043694834703,Simposio MedCare ITESM GDA,,393,Community,SimposioMedCareItesmGda,yes,https://www.facebook.com/SimposioMedCareItesmGda/,0.0,1
176233772426218,Media Station,,594,Organization,MediaStation,yes,https://www.facebook.com/MediaStation/,0.0,6
221461167951955,BiciTec,,2147,Community,BiciTecGdl,yes,https://www.facebook.com/BiciTecGdl/,0.0,5
165929753457385,Cena en la Oscuridad,,613,Cause,cenaenlaoscuridad,yes,https://www.facebook.com/cenaenlaoscuridad/,0.0,0
119677581444554,Incubadoras Sociales,,7707,Education,IncubadorasSociales,no,https://www.facebook.com/IncubadorasSociales/,0.03,14
235122709860671,Programas Internacionales - Prepa Tec GDL,,1130,Education,piprepagdl,yes,https://www.facebook.com/piprepagdl/,0.01,3
105496182898573,"Boris, el Borrego Salvaje",,164,Public Figure,BorisTEC,yes,https://www.facebook.com/BorisTEC/,0.0,0
111205048906987,TecStore,,2128,Retail and Consumer Merchandise,tecstoregda,yes,https://www.facebook.com/tecstoregda/,0.01,108
228268697257392,RideTec,,608,Community,RideTec,yes,https://www.facebook.com/RideTec/,0.0,0
117098835054439,Tec Campus GDL - Inscripciones,,823,Education,,no,https://www.facebook.com/Tec-Campus-GDL-Inscripciones-117098835054439/,0.0,0
127128043964568,Posgrados y Educación Ejecutiva del Tecnológico de Monterrey,,392301,University,PosgradosyEducacionEjecutiva,yes,https://www.facebook.com/PosgradosyEducacionEjecutiva/,0.17,23725
260819157288541,Creación y Desarrollo de Empresas Campus GDL,,3688,Education,creaciontecgdl,yes,https://www.facebook.com/creaciontecgdl/,0.06,115
114476891932440,FEDEJAL,,9659,Non-Profit Organization,fedejal,no,https://www.facebook.com/fedejal/,0.02,116
252862098066707,Pasión por la lectura,,154284,Education,pasionxlectura,yes,https://www.facebook.com/pasionxlectura/,0.02,468
253590865334,DAE Chihuahua,,3900,University,EventosDAE,yes,https://www.facebook.com/EventosDAE/,0.01,12
23200868598,Fernando Sierra,,4095,Public Figure,fsierra,yes,https://www.facebook.com/fsierra/,0.02,14
343343179776,Ciclovia ITESM Campus GDL,,243,Amateur Sports Team,,yes,https://www.facebook.com/Ciclovia-ITESM-Campus-GDL-343343179776/,0.0,0
112836955449317,David Noel Ramírez Padilla,,22772,Public Figure,davidnoelramirez,yes,https://www.facebook.com/davidnoelramirez/,0.01,526
180256032046032,Pasión por la Lectura Campus Guadalajara,,191,Education,,yes,https://www.facebook.com/Pasión-por-la-Lectura-Campus-Guadalajara-180256032046032/,0.0,0
16491263634,Incubadora de Empresas ITESM GDL,,1790,Product/Service,incubadoradeempresas.gdl,yes,https://www.facebook.com/incubadoradeempresas.gdl/,0.0,3
242977235738688,Carneros Guadalajara,,309,Community Organization,CarnerosGDL,yes,https://www.facebook.com/CarnerosGDL/,0.0,0
206719826048056,Tecgdaseguro,,112,Education,,yes,https://www.facebook.com/Tecgdaseguro-206719826048056/,0.0,0
154466377942872,"Consejo Estudiantil 2011, Campus Guadalajara",,1248,Non-Profit Organization,ConsejoGDA,yes,https://www.facebook.com/ConsejoGDA/,0.0,1
214008825056,Teatro Diana,,218270,University,TeatroDiana,yes,https://www.facebook.com/TeatroDiana/,0.07,4374
46152322794,Vivir Guadalajara,,50281,Society/Culture Website,VivirGuadalajara,yes,https://www.facebook.com/VivirGuadalajara/,0.11,489
123139571057628,holala.tv,,5480,Attractions/Things to Do,,yes,https://www.facebook.com/holalatv-123139571057628/,0.0,4
138171956193710,gruposprepa,,1599,Community,gruposprepa,yes,https://www.facebook.com/gruposprepa/,0.04,9
51491238316,"TECNOLÓGICO DE MONTERREY, Campus Monterrey",,209743,University,tecdemty,yes,https://www.facebook.com/tecdemty/,0.1,5310
114325988648006,EXATEC Guadalajara,,3208,Community,EXATECcampusGdl,yes,https://www.facebook.com/EXATECcampusGdl/,0.03,306
209427839068733,CeDIAM Aguascalientes,,1025,Local Business,cediam.ags,yes,https://www.facebook.com/cediam.ags/,0.01,32
155022607885837,"Mercadotecnia y Comunicación, ITESM Aguascalientes",,1310,Education,lmc.tec,yes,https://www.facebook.com/lmc.tec/,0.0,0
179918703239,IMT Campus Aguascalientes,,210,Education,imt.tec,yes,https://www.facebook.com/imt.tec/,0.0,2
182797067691,ARQ Campus Aguascalientes,,210,Education,arq.tec,yes,https://www.facebook.com/arq.tec/,0.0,0
122295380698,IDeSS - ITESM Campus Aguascalientes,,162,Non-Profit Organization,IDeSS.AGS,yes,https://www.facebook.com/IDeSS.AGS/,0.0,1
212475157666,LAF Campus Aguascalientes,,470,Education,laf.tec,yes,https://www.facebook.com/laf.tec/,0.0,0
181790919058,LEM Campus Aguascalientes,,543,Education,lem.tec,yes,https://www.facebook.com/lem.tec/,0.0,0
193890473648,LIN Campus Aguascalientes,,316,Education,lin.tec.ags,yes,https://www.facebook.com/lin.tec.ags/,0.0,0
180933322934,Ingeniería en Innovación e Industria ITESM Aguascalientes,,113,Education,iis.tec,yes,https://www.facebook.com/iis.tec/,0.0,1
215497433676,LDI Campus Aguascalientes,,359,Education,ldi.tec,yes,https://www.facebook.com/ldi.tec/,0.0,1
179613608069,"Innovación y Dirección de Negocios, ITESM Aguascalientes",,414,Education,lae.tec,yes,https://www.facebook.com/lae.tec/,0.0,1
183591846909,ITIC Campus Aguascalientes,,209,Education,itic.tec,yes,https://www.facebook.com/itic.tec/,0.0,2
1494109127564970,Gabana Marketing Group,,547,Consulting/Business Service,gabanamarketing,yes,https://www.facebook.com/gabanamarketing/,0.01,1
38086600355,Prepa Tec Campus San Luis Potosí,,855,Organization,,yes,https://www.facebook.com/Prepa-Tec-Campus-San-Luis-Potosí-38086600355/,0.0,0
125696091498,Programas Internacionales - Tecnológico de Monterrey Campus San Luis Potosí,,1760,Education,ProgramasInternacionales,yes,https://www.facebook.com/ProgramasInternacionales/,0.01,4
154602281261839,Incubadora de Empresas CHS,,121,Consulting/Business Service,,yes,https://www.facebook.com/Incubadora-de-Empresas-CHS-154602281261839/,0.01,3
438478456362060,Bootcamp-Hackatón Sana-Itesm Cuidado de los adultos mayores,,85,Community,hackadultos,yes,https://www.facebook.com/hackadultos/,0.01,1
246407042202698,Alfonso Pompa Padilla,,249,Public Figure,AlfonsoPompaTec,no,https://www.facebook.com/AlfonsoPompaTec/,0.0,1
80303969429,Tecnológico de Monterrey Campus Puebla,,40694,University,ITESMCampusPuebla,no,https://www.facebook.com/ITESMCampusPuebla/,0.09,1784
1606633089574730,Escuela de Ciencias Sociales y Humanidades Tec CSF,,708,University,ecsh.csf,yes,https://www.facebook.com/ecsh.csf/,0.05,9
193755186370,Empresa Socialmente Responsable,,3297,Non-Profit Organization,,no,https://www.facebook.com/Empresa-Socialmente-Responsable-193755186370/,0.0,9
449881680467,Sorteos Tec,,390007,Non-Profit Organization,SorteosTec,yes,https://www.facebook.com/SorteosTec/,0.12,10477
428018557226429,Prepa TEC Cuernavaca,,4299,University,prepateccuerna,yes,https://www.facebook.com/prepateccuerna/,0.08,199
438399026184363,Tecnológico de Monterrey Sede Ciudad del Carmen,,926,University,ITESMSedeCiudadDelCarmen,yes,https://www.facebook.com/ITESMSedeCiudadDelCarmen/,0.02,36
291981867486977,Tecnológico de Monterrey Campus Sonora Norte,,10748,University,TecCSN,no,https://www.facebook.com/TecCSN/,0.05,293
135299372719,Tecnológico de Monterrey Campus Saltillo,,9001,University,TecdeMtySaltillo,no,https://www.facebook.com/TecdeMtySaltillo/,0.1,724
201129003265118,"Tecnológico de Monterrey, Campus Puebla",,900,School,,no,https://www.facebook.com/pages/Tecnol%C3%B3gico-de-Monterrey-Campus-Puebla/201129003265118,0.0,0
110767978989316,"Tecnológico de Monterrey, Campus Laguna",,17153,University,TecdeMtyLaguna,yes,https://www.facebook.com/TecdeMtyLaguna/,0.1,1512
342344626969,DAE campus Chiapas,,62,Organization,,yes,https://www.facebook.com/DAE-campus-Chiapas-342344626969/,0.0,0
357631244351034,Believe CHS,,370,Cause,,yes,https://www.facebook.com/Believe-CHS-357631244351034/,0.0,3
153487931421927,Tecnologico de Monterrey,,5,Local Business,,no,https://www.facebook.com/pages/Tecnologico-de-Monterrey/153487931421927,0.0,0
105614399471097,"Monterrey Institute of Technology and Higher Education, Morelia",,741,University,,no,https://www.facebook.com/pages/Monterrey-Institute-of-Technology-and-Higher-Education-Morelia/105614399471097,0.0,0
126545974046623,Tecnológico de Monterrey Campus Estado de México,,61691,University,ITESMCEMoficial,yes,https://www.facebook.com/ITESMCEMoficial/,0.13,974
182418898478863,Tecnológico de Monterrey Campus Tampico,,9686,Education,TecCampusTAM,yes,https://www.facebook.com/TecCampusTAM/,0.12,1175
205879976105633,Tecnológico De Monterrey Campus Cuernavaca,,63387,University,campuscuernavaca,yes,https://www.facebook.com/campuscuernavaca/,0.12,782
159411297001,"Tecnológico de Monterrey, Campus Hidalgo",,16137,Education,tec.hgo,no,https://www.facebook.com/tec.hgo/,0.06,1016
763905620322674,Gurú de Viaje,,349724,Travel/Leisure,gurudeviaje,yes,https://www.facebook.com/gurudeviaje/,0.3,15140
776124482466999,Zona Ei Toluca,,5884,Consulting/Business Service,ZonaEiTol,yes,https://www.facebook.com/ZonaEiTol/,0.1,94
772596976180472,SALIN Campus Toluca,,224,Community,,yes,https://www.facebook.com/SALIN-Campus-Toluca-772596976180472/,0.03,49
1042302439129553,Borregas Toluca Basketball,,1424,School Sports Team,BorregasTolucaBSKT,yes,https://www.facebook.com/BorregasTolucaBSKT/,0.01,6
715559965197491,Ale Borregos Ale,,1667,Sports Venue & Stadium,AleBorregos,yes,https://www.facebook.com/AleBorregos/,0.11,350
113005665400371,Centro de Investigación en Mecatrónica Automotriz,,2785,Industrials,CIMA.tol,yes,https://www.facebook.com/CIMA.tol/,0.01,27
456449271032302,Sociedad de Alumnos de Ingeniería Industrial Campus Toluca (SAIIS/BIE),,938,Education,SAIIS.Toluca,yes,https://www.facebook.com/SAIIS.Toluca/,0.03,43
1573815076234337,Programas Internacionales Campus Toluca,,984,University,,yes,https://www.facebook.com/Programas-Internacionales-Campus-Toluca-1573815076234337/,0.01,2
246955782052840,IMEF Universitario ITESM Campus Toluca,,682,Non-Profit Organization,IMEFUtol,yes,https://www.facebook.com/IMEFUtol/,0.03,40
1514452732110406,Cvc Campus Toluca,,3663,University,cvctoluca,no,https://www.facebook.com/cvctoluca/,0.08,33
741777452524815,Prepa Tec Multicultural Metepec,,384,Education,multicultural.prepametepec,yes,https://www.facebook.com/multicultural.prepametepec/,0.0,0
1533949056850533,Ceddie Campus Toluca,,277,University,CeddieITESMToluca,yes,https://www.facebook.com/CeddieITESMToluca/,0.05,19
515877081882297,Radioteca,,406,Radio Station,radioteca.toluca,yes,https://www.facebook.com/radioteca.toluca/,0.01,4
398657826826077,LDI Itesm Toluca,,610,University,LdiItesmToluca,yes,https://www.facebook.com/LdiItesmToluca/,0.02,5
1426782317536655,Mesa Directiva LCMD 2014,,187,Community,MesaLCMD14,yes,https://www.facebook.com/MesaLCMD14/,0.0,18
478746832220869,"Prevención, Asesoría y Salud",,217,Organization,,yes,https://www.facebook.com/Prevención-Asesoría-y-Salud-478746832220869/,0.0,0
110639758966172,EGADE Business School,,15960,Education,EGADEBusinessSchool,yes,https://www.facebook.com/EGADEBusinessSchool/,0.04,127
425425190912249,INCmty,,69012,Non-Profit Organization,INCmty,yes,https://www.facebook.com/INCmty/,0.16,9000
1404150473144190,DistritoTec,,29061,Non-Profit Organization,DistritoTec,yes,https://www.facebook.com/DistritoTec/,0.07,961
457934517637126,EXATEC,,51401,Community,exatec,yes,https://www.facebook.com/exatec/,0.11,1621
483860371695398,Borregos Toluca Baja Racing,,961,Sports Team,BTBRacing16,yes,https://www.facebook.com/BTBRacing16/,0.01,21
144173205613016,Esfera LAD,,407,University,esferalad,yes,https://www.facebook.com/esferalad/,0.0,1
552809848127158,FEITESM Toluca,,373,Organization,,yes,https://www.facebook.com/FEITESM-Toluca-552809848127158/,0.0,0
152322578117008,Borregos Toluca Football,,11229,School Sports Team,BorregosTolucaFootball,no,https://www.facebook.com/BorregosTolucaFootball/,0.02,41
325807027553429,Servicio Social Tecnológico de Monterrey en Toluca,,1863,Education,ssitesmtoluca,yes,https://www.facebook.com/ssitesmtoluca/,0.01,5
285308981483074,TECBOT,,3307,Organization,tecbot.team,yes,https://www.facebook.com/tecbot.team/,0.01,15
590403827684920,"SALDI ""Acción Diseño""",,354,Education,SALDITOL,yes,https://www.facebook.com/SALDITOL/,0.01,11
322981824394,Somos Industriales Tec de Mty - Toluca,,1970,Education Website,SomosIndustriales,yes,https://www.facebook.com/SomosIndustriales/,0.01,9
281202358739183,LCPF Toluca,,198,School,lcpftoluca,yes,https://www.facebook.com/lcpftoluca/,0.01,2
140366126034883,EXATEC TOLUCA,,942,Community,exatectolucaorg,yes,https://www.facebook.com/exatectolucaorg/,0.0,2
175457055829249,Hospital San José TecSalud,,98687,Hospital/Clinic,HospSanJose,yes,https://www.facebook.com/HospSanJose/,0.04,3578
638458446187265,LEM Campus Toluca,,856,Community,LEMToluca,yes,https://www.facebook.com/LEMToluca/,0.02,1
141372369372364,Ven Al Tec Toluca,,3026,Education,VENALTECCAMPUSTOLUCA,yes,https://www.facebook.com/VENALTECCAMPUSTOLUCA/,0.02,15
647532281927341,Educación para el Desarrollo,,1653,Education,educa.para.el.desarrollo,yes,https://www.facebook.com/educa.para.el.desarrollo/,0.03,5
126457237386280,"Mujeres, Profesiones y Empresas Tec de Monterrey",,2835,Product/Service,MujerTecMty,no,https://www.facebook.com/MujerTecMty/,0.05,39
864426833654685,Congreso de Investigación Tec,,817,Education,congresodeinvestigaciontec,yes,https://www.facebook.com/congresodeinvestigaciontec/,0.03,8
848488028565008,PrepaTec Campus Ciudad Juárez,,900,Education,,yes,https://www.facebook.com/PrepaTec-Campus-Ciudad-Juárez-848488028565008/,0.03,19
159158590886384,Tecnológico de Monterrey Campus Ciudad Juárez,,3611,Education,TecdeMonterreyCDJ,no,https://www.facebook.com/TecdeMonterreyCDJ/,0.15,3900
182222501810087,Fimpes,,1306,Non-Profit Organization,,no,https://www.facebook.com/Fimpes-182222501810087/,0.07,14
203873636383143,ANUIES de la RM,,8728,Education,anuies,yes,https://www.facebook.com/anuies/,0.72,288
452423281584951,Foro Internacional de Formación Corporativa,,7244,Education,ITESM.FormacionCorporativa,yes,https://www.facebook.com/ITESM.FormacionCorporativa/,0.01,4
150199001742246,TEDxZapopan,,3458,Community,TEDxZapopan,yes,https://www.facebook.com/TEDxZapopan/,0.02,47
200526726682876,ITESM Queretaro Arquitectura,,4288,University,,yes,https://www.facebook.com/ITESM-Queretaro-Arquitectura-200526726682876/,0.05,67
334124272964,"Centro de Apoyo al Desarrollo (CAD) ITESM, Campus Querétaro",,922,Education,CAD.QRO,yes,https://www.facebook.com/CAD.QRO/,0.0,1
128538028026,Aceleradora de Empresas Tec de Monterrey Qro,,1919,Company,AceleradoraTecdeMonterreyQro,yes,https://www.facebook.com/AceleradoraTecdeMonterreyQro/,0.01,6
103186519776277,Relación con Padres Tec Querétaro,,472,Organization,RelPadTecQro,yes,https://www.facebook.com/RelPadTecQro/,0.01,2
464494376914217,Prepa Tec Celaya,,1484,School,celayaprepatec,yes,https://www.facebook.com/celayaprepatec/,0.03,44
454069384605854,Servicios académicos Tec de Monterrey Campus Querétaro,,643,Education,EscolarITESMQro,yes,https://www.facebook.com/EscolarITESMQro/,0.0,2
314118331960700,Ven al Tec Campus Qro,,57680,University,venaltecqro,yes,https://www.facebook.com/venaltecqro/,0.11,451
150458721659574,Prepa Tec Campus Querétaro,,4933,Education,prepatecqro,yes,https://www.facebook.com/prepatecqro/,0.03,127
210703745629002,Observatorio de Innovación Educativa,,22959,Education,Observatoriodeinnovacioneducativa,yes,https://www.facebook.com/Observatoriodeinnovacioneducativa/,0.04,1995
281979475252745,Escuela de Medicina - Tec de Monterrey CCM,,1052,University,MedicinaITESMCCM,yes,https://www.facebook.com/MedicinaITESMCCM/,0.01,31
476781909129475,Biblioteca ITESM Campus León,,652,Education,biblioteca.leo,yes,https://www.facebook.com/biblioteca.leo/,0.02,13
176649959135045,Tecnológico de Monterrey Sede Oaxaca,,3761,University,ITESMSedeOaxaca,yes,https://www.facebook.com/ITESMSedeOaxaca/,0.04,130
357471934375146,Tec de Monterrey CCV,,8775,Education,tecdemonterreyccv,no,https://www.facebook.com/tecdemonterreyccv/,0.13,1533
266236683425193,Tecnológico de Monterrey Sede Campeche,,1180,University,ItesmSedeCampeche,no,https://www.facebook.com/ItesmSedeCampeche/,0.02,70
424654781032805,México Participa,,553,Community,MexicoParticipa,yes,https://www.facebook.com/MexicoParticipa/,0.0,7
135903749818038,Edgar Montalvo Escamilla,,5747,Public Figure,Phd.Edgar.Montalvo,yes,https://www.facebook.com/Phd.Edgar.Montalvo/,0.1,538
47427598263,Singularity University,,79461,Education,singularityu,yes,https://www.facebook.com/singularityu/,0.1,2612
237031732983304,"Talento y Cultura TEC, Campus Guadalajara",,486,Organization,gda.tyc,no,https://www.facebook.com/gda.tyc/,0.0,0
603688202996603,Congreso Académico TEC21,,297,Community,CongresoTEC21,yes,https://www.facebook.com/CongresoTEC21/,0.0,0
638801536176400,Consejos para papás,,1322,Community,consejosparapapas,yes,https://www.facebook.com/consejosparapapas/,0.03,29
150440638303234,Consejo de Comunidades Estudiantiles - CCE,,5557,Non-Profit Organization,consejoce,yes,https://www.facebook.com/consejoce/,0.01,6
641285679248839,Expreso Tec,,628,Community Organization,expresotec.mty,yes,https://www.facebook.com/expresotec.mty/,0.01,6
291379050963608,Consejo Cívico,,13333,Non-Governmental Organization (NGO),ConsejoCivicoNL,yes,https://www.facebook.com/ConsejoCivicoNL/,0.06,68
439541762799011,Movimiento TEC,,1302,Community,movimientoTECmty,yes,https://www.facebook.com/movimientoTECmty/,0.0,0
955171077842846,Vecinos Colonia Tecnológico,,379,Community,,yes,https://www.facebook.com/Vecinos-Colonia-Tecnológico-955171077842846/,0.01,4
182741658427358,Consejo Estudiantil de Filantropía - CEF,,2784,Non-Profit Organization,cefmty,yes,https://www.facebook.com/cefmty/,0.01,107
450276288380149,INNOVaction GYM,,2308,Education,InnovactionGym,yes,https://www.facebook.com/InnovactionGym/,0.02,54
1492296307725446,El Cemefi,,10301,Community,cemefi,yes,https://www.facebook.com/cemefi/,0.07,535
6191007822,LinkedIn,,1313492,Website,LinkedIn,no,https://www.facebook.com/LinkedIn/,0.12,61905
374809010319,Yale University,,1244687,University,YaleUniversity,no,https://www.facebook.com/YaleUniversity/,0.08,14577
174750465922802,Prepa Tec Puebla,,13516,School,PrepaTecPuebla,yes,https://www.facebook.com/PrepaTecPuebla/,0.04,244
371120078600,Programas Internacionales  Campus Monterrey,,6905,Education,PICampusMonterrey,yes,https://www.facebook.com/PICampusMonterrey/,0.02,63
309849335755951,Escuela de Medicina del Tecnológico de Monterrey,,6941,School,escuelamedicina.tecdemty,no,https://www.facebook.com/escuelamedicina.tecdemty/,0.05,286
263391853700567,eBooks Tec,,1223,Education,ebookstec,yes,https://www.facebook.com/ebookstec/,0.01,5
164814586897879,@Red - emprendedores,,25006,Community,EmprendeRed,yes,https://www.facebook.com/EmprendeRed/,0.0,14
198686230002,Catedra Andres Marcelo Sada,,4107,University,catedraAMS,yes,https://www.facebook.com/catedraAMS/,0.0,4
105090206230520,Tec de Monterrey Campus Zacatecas,,7200,University,TecMtyZacatecas,yes,https://www.facebook.com/TecMtyZacatecas/,0.08,2152
577811938978337,Borregos Cem,,10502,Education,borregos.salvajescem,yes,https://www.facebook.com/borregos.salvajescem/,0.35,3776
121719127903312,Ing. en Mecatrónica (Tec CVA),,778,University,imtcuernavaca,yes,https://www.facebook.com/imtcuernavaca/,0.02,13
277235069114536,Salvador Coutiño A,,1921,Public Figure,scoutinoa,yes,https://www.facebook.com/scoutinoa/,0.04,234
307764165930197,Premio CEMEX-TEC,,47474,Organization,PremioCEMEXTEC,yes,https://www.facebook.com/PremioCEMEXTEC/,0.04,36
255646367839313,Sostenibilidad Global,,2527,Organization,sostenibilidadglobal,yes,https://www.facebook.com/sostenibilidadglobal/,0.01,0
366793718674,Cumbre Global de Negocios Verdes,,70172,Organization,negociosverdes,yes,https://www.facebook.com/negociosverdes/,0.01,49
192146734187983,Borregos Soccer CCM,,607,School Sports Team,DaleCiudad,yes,https://www.facebook.com/DaleCiudad/,0.0,6
189750186397,"Centro de Lenguas, TEC de Monterrey, Campus Ciudad de México",,698,Education,,yes,https://www.facebook.com/Centro-de-Lenguas-TEC-de-Monterrey-Campus-Ciudad-de-México-189750186397/,0.0,3
413076465393156,Ingeniería en Producción Musical Digital (IMI) - Tec de Monterrey CCM,,1172,School,IMITec,yes,https://www.facebook.com/IMITec/,0.01,11
228207200559813,Compañía de Danza Folklórica Mexicana del Tecnológico de Monterrey CCM,,915,School,,yes,https://www.facebook.com/Compañía-de-Danza-Folklórica-Mexicana-del-Tecnológico-de-Monterrey-CCM-228207200559813/,0.0,5
288469724526795,LCMD Comunicación y Medios Digitales TEC CCM,,838,Education,LCDTecCCM,yes,https://www.facebook.com/LCDTecCCM/,0.01,3
63317898464,Concepto Radial,,2906,Radio Station,conceptoradial,yes,https://www.facebook.com/conceptoradial/,0.06,30
211695482271212,Solben,,2672,Energy,solucionesenbioenergia,yes,https://www.facebook.com/solucionesenbioenergia/,0.0,5
155636824499047,CCM Prepa Tec,,8744,Education,Ccmprepatec,yes,https://www.facebook.com/Ccmprepatec/,0.01,58
158807670824503,Consejo de Acciones por Mexico (CAM),,4973,Non-Profit Organization,cam.mty,yes,https://www.facebook.com/cam.mty/,0.04,110
130720146953029,Territorio Tec,,4645,Product/Service,territoriotec,yes,https://www.facebook.com/territoriotec/,0.0,4
243632385677295,Escuela de Ingeniería y TI del Tecnológico de Monterrey Campus Monterrey,,6995,Education,eitimty,yes,https://www.facebook.com/eitimty/,0.02,21
184173005091726,Prepa Tec Deportes,,2782,School Sports Team,,yes,https://www.facebook.com/Prepa-Tec-Deportes-184173005091726/,0.01,16
236856329721874,PrepaTec Monterrey,,16255,Education,PrepaTecMonterrey,yes,https://www.facebook.com/PrepaTecMonterrey/,0.09,744
1408474549421296,Innovación Educativa del Tecnológico de Monterrey,,7056,Education,innovacioneducativa.tec,no,https://www.facebook.com/innovacioneducativa.tec/,0.04,804
